PlotID	SampleID	TubeID	BarcodeID	PrimerPairID	Vol	Conc	Quantity	ProjectID	Investigator	PlatePosition	SpeciesID	HarvestYear
2H	M4bz	B4	Hotel362	ITS-1_4	15	1.82	NA	Zanne-ITS/Zanne-ITS	Zanne	B10	JUVI	3
2H	M4bz	B4	Hotel362	LSU	15	15.32	NA	Zanne-LSU/Zanne-LSU	Zanne	B10	JUVI	3
2H	M4bz	B4	Hotel362	16S	15	25.09	NA	Zanne-16S/Zanne-16S	Zanne	B10	JUVI	3
2H	N4tz	C4	Hotel363	ITS-1_4	15	3.01	NA	Zanne-ITS/Zanne-ITS	Zanne	C10	JUVI2	1
2H	N4tz	C4	Hotel363	LSU	15	23.92	NA	Zanne-LSU/Zanne-LSU	Zanne	C10	JUVI2	1
2H	N4tz	C4	Hotel363	16S	15	23.94	NA	Zanne-16S/Zanne-16S	Zanne	C10	JUVI2	1
2H	N4bz	D4	Hotel364	ITS-1_4	15	4.6	NA	Zanne-ITS/Zanne-ITS	Zanne	D10	JUVI2	1
2H	N4bz	D4	Hotel364	LSU	15	42.41	NA	Zanne-LSU/Zanne-LSU	Zanne	D10	JUVI2	1
2H	N4bz	D4	Hotel364	16S	15	2.58	NA	Zanne-16S/Zanne-16S	Zanne	D10	JUVI2	1
2H	O4tz	E4	Hotel365	ITS-1_4	15	3.74	NA	Zanne-ITS/Zanne-ITS	Zanne	E10	LOMA	1
2H	O4tz	E4	Hotel365	LSU	15	20.95	NA	Zanne-LSU/Zanne-LSU	Zanne	E10	LOMA	1
2H	O4tz	E4	Hotel365	16S	15	30.66	NA	Zanne-16S/Zanne-16S	Zanne	E10	LOMA	1
2H	O4bz	F4	Hotel366	ITS-1_4	15	11.71	NA	Zanne-ITS/Zanne-ITS	Zanne	F10	LOMA	1
2H	O4bz	F4	Hotel366	LSU	15	37.68	NA	Zanne-LSU/Zanne-LSU	Zanne	F10	LOMA	1
2H	O4bz	F4	Hotel366	16S	15	39.09	NA	Zanne-16S/Zanne-16S	Zanne	F10	LOMA	1
2H	P4tz	G4	Hotel367	ITS-1_4	15	18.26	NA	Zanne-ITS/Zanne-ITS	Zanne	G10	PIEC	1
2H	P4tz	G4	Hotel367	LSU	15	39.52	NA	Zanne-LSU/Zanne-LSU	Zanne	G10	PIEC	1
2H	P4tz	G4	Hotel367	16S	15	5.02	NA	Zanne-16S/Zanne-16S	Zanne	G10	PIEC	1
2H	P4bz	H4	Hotel368	ITS-1_4	15	13.88	NA	Zanne-ITS/Zanne-ITS	Zanne	H10	PIEC	1
2H	P4bz	H4	Hotel368	LSU	15	47.91	NA	Zanne-LSU/Zanne-LSU	Zanne	H10	PIEC	1
2H	P4bz	H4	Hotel368	16S	15	21.85	NA	Zanne-16S/Zanne-16S	Zanne	H10	PIEC	1
2H	Q4tz	A5	Hotel369	ITS-1_4	15	1.51	NA	Zanne-ITS/Zanne-ITS	Zanne	A11	PIST	3
2H	Q4tz	A5	Hotel369	LSU	15	5.83	NA	Zanne-LSU/Zanne-LSU	Zanne	A11	PIST	3
2H	Q4tz	A5	Hotel369	16S	15	33.45	NA	Zanne-16S/Zanne-16S	Zanne	A11	PIST	3
2H	Q4bz	B5	Hotel370	ITS-1_4	15	1.63	NA	Zanne-ITS/Zanne-ITS	Zanne	B11	PIST	3
2H	Q4bz	B5	Hotel370	LSU	15	2.21	NA	Zanne-LSU/Zanne-LSU	Zanne	B11	PIST	3
2H	Q4bz	B5	Hotel370	16S	15	8.14	NA	Zanne-16S/Zanne-16S	Zanne	B11	PIST	3
2H	R4tz	C5	Hotel371	ITS-1_4	15	5.9	NA	Zanne-ITS/Zanne-ITS	Zanne	C11	PLOC	3
2H	R4tz	C5	Hotel371	LSU	15	44.66	NA	Zanne-LSU/Zanne-LSU	Zanne	C11	PLOC	3
2H	R4tz	C5	Hotel371	16S	15	31.06	NA	Zanne-16S/Zanne-16S	Zanne	C11	PLOC	3
2H	R4bz	D5	Hotel372	ITS-1_4	15	7.75	NA	Zanne-ITS/Zanne-ITS	Zanne	D11	PLOC	3
2H	R4bz	D5	Hotel372	LSU	15	42.3	NA	Zanne-LSU/Zanne-LSU	Zanne	D11	PLOC	3
2H	R4bz	D5	Hotel372	16S	15	26.33	NA	Zanne-16S/Zanne-16S	Zanne	D11	PLOC	3
2H	S4tz	E5	Hotel373	ITS-1_4	15	1.81	NA	Zanne-ITS/Zanne-ITS	Zanne	E11	PRSE/PRVI	3
2H	S4tz	E5	Hotel373	LSU	15	5.33	NA	Zanne-LSU/Zanne-LSU	Zanne	E11	PRSE/PRVI	3
2H	S4tz	E5	Hotel373	16S	15	4.04	NA	Zanne-16S/Zanne-16S	Zanne	E11	PRSE/PRVI	3
2H	S4bz	F5	Hotel374	ITS-1_4	15	2.92	NA	Zanne-ITS/Zanne-ITS	Zanne	F11	PRSE/PRVI	3
2H	S4bz	F5	Hotel374	LSU	15	24.14	NA	Zanne-LSU/Zanne-LSU	Zanne	F11	PRSE/PRVI	3
2H	S4bz	F5	Hotel374	16S	15	16.02	NA	Zanne-16S/Zanne-16S	Zanne	F11	PRSE/PRVI	3
2H	T4tz	G5	Hotel375	ITS-1_4	15	1.91	NA	Zanne-ITS/Zanne-ITS	Zanne	G11	QUAL	1
2H	T4tz	G5	Hotel375	LSU	15	11.74	NA	Zanne-LSU/Zanne-LSU	Zanne	G11	QUAL	1
2H	T4tz	G5	Hotel375	16S	15	1.75	NA	Zanne-16S/Zanne-16S	Zanne	G11	QUAL	1
2H	T4bz	H5	Hotel376	ITS-1_4	15	2.83	NA	Zanne-ITS/Zanne-ITS	Zanne	H11	QUAL	1
2H	T4bz	H5	Hotel376	LSU	15	4.34	NA	Zanne-LSU/Zanne-LSU	Zanne	H11	QUAL	1
2H	T4bz	H5	Hotel376	16S	15	3.16	NA	Zanne-16S/Zanne-16S	Zanne	H11	QUAL	1
2H	U4tz	A6	Hotel377	ITS-1_4	15	12.34	NA	Zanne-ITS/Zanne-ITS	Zanne	A12	QUVE	3
2H	U4tz	A6	Hotel377	LSU	15	18.1	NA	Zanne-LSU/Zanne-LSU	Zanne	A12	QUVE	3
2H	U4tz	A6	Hotel377	16S	15	16.98	NA	Zanne-16S/Zanne-16S	Zanne	A12	QUVE	3
2H	U4bz	B6	Hotel378	ITS-1_4	15	8.78	NA	Zanne-ITS/Zanne-ITS	Zanne	B12	QUVE	3
2H	U4bz	B6	Hotel378	LSU	15	25.58	NA	Zanne-LSU/Zanne-LSU	Zanne	B12	QUVE	3
2H	U4bz	B6	Hotel378	16S	15	4.47	NA	Zanne-16S/Zanne-16S	Zanne	B12	QUVE	3
2H	V4tz	C6	Hotel379	ITS-1_4	15	14.06	NA	Zanne-ITS/Zanne-ITS	Zanne	C12	QUVE2	1
2H	V4tz	C6	Hotel379	LSU	15	44.63	NA	Zanne-LSU/Zanne-LSU	Zanne	C12	QUVE2	1
2H	V4tz	C6	Hotel379	16S	15	6.93	NA	Zanne-16S/Zanne-16S	Zanne	C12	QUVE2	1
2H	V4bz	D6	Hotel380	ITS-1_4	15	13.84	NA	Zanne-ITS/Zanne-ITS	Zanne	D12	QUVE2	1
2H	V4bz	D6	Hotel380	LSU	15	27.14	NA	Zanne-LSU/Zanne-LSU	Zanne	D12	QUVE2	1
2H	V4bz	D6	Hotel380	16S	15	14.16	NA	Zanne-16S/Zanne-16S	Zanne	D12	QUVE2	1
2H	W4tz	E6	Hotel381	ITS-1_4	15	27.62	NA	Zanne-ITS/Zanne-ITS	Zanne	E12	ULRU	3
2H	W4tz	E6	Hotel381	LSU	15	44.7	NA	Zanne-LSU/Zanne-LSU	Zanne	E12	ULRU	3
2H	W4tz	E6	Hotel381	16S	15	13.55	NA	Zanne-16S/Zanne-16S	Zanne	E12	ULRU	3
2H	W4bz	F6	Hotel382	ITS-1_4	15	19.18	NA	Zanne-ITS/Zanne-ITS	Zanne	F12	ULRU	3
2H	W4bz	F6	Hotel382	LSU	15	42.61	NA	Zanne-LSU/Zanne-LSU	Zanne	F12	ULRU	3
2H	W4bz	F6	Hotel382	16S	15	5.43	NA	Zanne-16S/Zanne-16S	Zanne	F12	ULRU	3
2H	X4tz	G6	Hotel383	ITS-1_4	15	5.15	NA	Zanne-ITS/Zanne-ITS	Zanne	G12	VIVU	3
2H	X4tz	G6	Hotel383	LSU	15	24.24	NA	Zanne-LSU/Zanne-LSU	Zanne	G12	VIVU	3
2H	X4tz	G6	Hotel383	16S	15	4.18	NA	Zanne-16S/Zanne-16S	Zanne	G12	VIVU	3
2H	X4bz	H6	Hotel384	ITS-1_4	15	5.7	NA	Zanne-ITS/Zanne-ITS	Zanne	H12	VIVU	3
2H	X4bz	H6	Hotel384	LSU	15	8.2	NA	Zanne-LSU/Zanne-LSU	Zanne	H12	VIVU	3
2H	X4bz	H6	Hotel384	16S	15	3.34	NA	Zanne-16S/Zanne-16S	Zanne	H12	VIVU	3
Pg. 1	W337		India385	ITS-1_4	15	6.14	NA	Zanne-ITS/Zanne-ITS	Zanne	A1	NA	NA
Pg. 1	W337		India385	LSU	15	2.21	NA	Zanne-LSU/Zanne-LSU	Zanne	A1	NA	NA
Pg. 1	M476		India386	ITS-1_4	15	2.29	NA	Zanne-ITS/Zanne-ITS	Zanne	B1	NA	NA
Pg. 1	M476		India386	LSU	15	1.64	NA	Zanne-LSU/Zanne-LSU	Zanne	B1	NA	NA
Pg. 1	M57		India387	ITS-1_4	15	21.8	NA	Zanne-ITS/Zanne-ITS	Zanne	C1	NA	NA
Pg. 1	M57		India387	LSU	15	7.54	NA	Zanne-LSU/Zanne-LSU	Zanne	C1	NA	NA
Pg. 1	M53		India388	ITS-1_4	15	21.06	NA	Zanne-ITS/Zanne-ITS	Zanne	D1	NA	NA
Pg. 1	M53		India388	LSU	15	3.26	NA	Zanne-LSU/Zanne-LSU	Zanne	D1	NA	NA
Pg. 1	M480		India389	ITS-1_4	15	6.56	NA	Zanne-ITS/Zanne-ITS	Zanne	E1	NA	NA
Pg. 1	M480		India389	LSU	15	1.97	NA	Zanne-LSU/Zanne-LSU	Zanne	E1	NA	NA
Pg. 1	M460		India390	ITS-1_4	15	3.4	NA	Zanne-ITS/Zanne-ITS	Zanne	F1	NA	NA
Pg. 1	M460		India390	LSU	15	1.92	NA	Zanne-LSU/Zanne-LSU	Zanne	F1	NA	NA
Pg. 1	M45		India391	ITS-1_4	15	21.11	NA	Zanne-ITS/Zanne-ITS	Zanne	G1	NA	NA
Pg. 1	M45		India391	LSU	15	2.95	NA	Zanne-LSU/Zanne-LSU	Zanne	G1	NA	NA
Pg. 1	M508		India392	ITS-1_4	15	5.58	NA	Zanne-ITS/Zanne-ITS	Zanne	H1	NA	NA
Pg. 1	M508		India392	LSU	15	2.13	NA	Zanne-LSU/Zanne-LSU	Zanne	H1	NA	NA
Pg. 1	M137		India393	ITS-1_4	15	2.45	NA	Zanne-ITS/Zanne-ITS	Zanne	A2	NA	NA
Pg. 1	M137		India393	LSU	15	2.45	NA	Zanne-LSU/Zanne-LSU	Zanne	A2	NA	NA
Pg. 1	M484		India394	ITS-1_4	15	2.64	NA	Zanne-ITS/Zanne-ITS	Zanne	B2	NA	NA
Pg. 1	M484		India394	LSU	15	10.3	NA	Zanne-LSU/Zanne-LSU	Zanne	B2	NA	NA
Pg. 1	M41		India395	ITS-1_4	15	6.49	NA	Zanne-ITS/Zanne-ITS	Zanne	C2	NA	NA
Pg. 1	M41		India395	LSU	15	33.24	NA	Zanne-LSU/Zanne-LSU	Zanne	C2	NA	NA
Pg. 1	M496		India396	ITS-1_4	15	3.29	NA	Zanne-ITS/Zanne-ITS	Zanne	D2	NA	NA
Pg. 1	M496		India396	LSU	15	5.65	NA	Zanne-LSU/Zanne-LSU	Zanne	D2	NA	NA
Pg. 1	M293		India397	ITS-1_4	15	9.43	NA	Zanne-ITS/Zanne-ITS	Zanne	E2	NA	NA
Pg. 1	M293		India397	LSU	15	43.37	NA	Zanne-LSU/Zanne-LSU	Zanne	E2	NA	NA
Pg. 1	M488		India398	ITS-1_4	15	5.01	NA	Zanne-ITS/Zanne-ITS	Zanne	F2	NA	NA
Pg. 1	M488		India398	LSU	15	28.04	NA	Zanne-LSU/Zanne-LSU	Zanne	F2	NA	NA
Pg. 1	M472		India399	ITS-1_4	15	11.98	NA	Zanne-ITS/Zanne-ITS	Zanne	G2	NA	NA
Pg. 1	M472		India399	LSU	15	44.16	NA	Zanne-LSU/Zanne-LSU	Zanne	G2	NA	NA
Pg. 1	M33		India400	ITS-1_4	15	24.46	NA	Zanne-ITS/Zanne-ITS	Zanne	H2	NA	NA
Pg. 1	M33		India400	LSU	15	42.52	NA	Zanne-LSU/Zanne-LSU	Zanne	H2	NA	NA
Pg. 1	M37		India401	ITS-1_4	15	10.28	NA	Zanne-ITS/Zanne-ITS	Zanne	A3	NA	NA
Pg. 1	M37		India401	LSU	15	2.78	NA	Zanne-LSU/Zanne-LSU	Zanne	A3	NA	NA
Pg. 1	M65		India402	ITS-1_4	15	5.04	NA	Zanne-ITS/Zanne-ITS	Zanne	B3	NA	NA
Pg. 1	M65		India402	LSU	15	4.43	NA	Zanne-LSU/Zanne-LSU	Zanne	B3	NA	NA
Pg. 1	M492		India403	ITS-1_4	15	18.21	NA	Zanne-ITS/Zanne-ITS	Zanne	C3	NA	NA
Pg. 1	M492		India403	LSU	15	30.33	NA	Zanne-LSU/Zanne-LSU	Zanne	C3	NA	NA
Pg. 1	M504		India404	ITS-1_4	15	8.82	NA	Zanne-ITS/Zanne-ITS	Zanne	D3	NA	NA
Pg. 1	M504		India404	LSU	15	12.57	NA	Zanne-LSU/Zanne-LSU	Zanne	D3	NA	NA
Pg. 1	M100		India405	ITS-1_4	15	6.13	NA	Zanne-ITS/Zanne-ITS	Zanne	E3	NA	NA
Pg. 1	M100		India405	LSU	15	9.71	NA	Zanne-LSU/Zanne-LSU	Zanne	E3	NA	NA
Pg. 1	M9		India406	ITS-1_4	15	12.22	NA	Zanne-ITS/Zanne-ITS	Zanne	F3	NA	NA
Pg. 1	M9		India406	LSU	15	24.37	NA	Zanne-LSU/Zanne-LSU	Zanne	F3	NA	NA
Pg. 1	M516		India407	ITS-1_4	15	3.31	NA	Zanne-ITS/Zanne-ITS	Zanne	G3	NA	NA
Pg. 1	M516		India407	LSU	15	3.31	NA	Zanne-LSU/Zanne-LSU	Zanne	G3	NA	NA
Pg. 1	M25		India408	ITS-1_4	15	8.57	NA	Zanne-ITS/Zanne-ITS	Zanne	H3	NA	NA
Pg. 1	M25		India408	LSU	15	14.72	NA	Zanne-LSU/Zanne-LSU	Zanne	H3	NA	NA
Pg. 1	M452		India409	ITS-1_4	15	2.41	NA	Zanne-ITS/Zanne-ITS	Zanne	A4	NA	NA
Pg. 1	M452		India409	LSU	15	1.64	NA	Zanne-LSU/Zanne-LSU	Zanne	A4	NA	NA
Pg. 1	M500		India410	ITS-1_4	15	2.24	NA	Zanne-ITS/Zanne-ITS	Zanne	B4	NA	NA
Pg. 1	M500		India410	LSU	15	2.39	NA	Zanne-LSU/Zanne-LSU	Zanne	B4	NA	NA
Pg. 1	M456		India411	ITS-1_4	15	4.38	NA	Zanne-ITS/Zanne-ITS	Zanne	C4	NA	NA
Pg. 1	M456		India411	LSU	15	1.81	NA	Zanne-LSU/Zanne-LSU	Zanne	C4	NA	NA
Pg. 1	M69		India412	ITS-1_4	15	9.57	NA	Zanne-ITS/Zanne-ITS	Zanne	D4	NA	NA
Pg. 1	M69		India412	LSU	15	2.35	NA	Zanne-LSU/Zanne-LSU	Zanne	D4	NA	NA
Pg. 1	M468		India413	ITS-1_4	15	17.05	NA	Zanne-ITS/Zanne-ITS	Zanne	E4	NA	NA
Pg. 1	M468		India413	LSU	15	2.9	NA	Zanne-LSU/Zanne-LSU	Zanne	E4	NA	NA
Pg. 1	Neg		India414	ITS-1_4	15	17.92	NA	Zanne-ITS/Zanne-ITS	Zanne	F4	NA	NA
Pg. 1	Neg		India414	LSU	15	2.34	NA	Zanne-LSU/Zanne-LSU	Zanne	F4	NA	NA
Pg. 1	Pos Aho80		India415	ITS-1_4	15	3.02	NA	Zanne-ITS/Zanne-ITS	Zanne	G4	NA	NA
Pg. 1	Pos Aho80		India415	LSU	15	1.59	NA	Zanne-LSU/Zanne-LSU	Zanne	G4	NA	NA
Pg. 1	M17		India416	ITS-1_4	15	2.67	NA	Zanne-ITS/Zanne-ITS	Zanne	H4	NA	NA
Pg. 1	M17		India416	LSU	15	1.6	NA	Zanne-LSU/Zanne-LSU	Zanne	H4	NA	NA
Pg. 1	M512		India417	ITS-1_4	15	2.35	NA	Zanne-ITS/Zanne-ITS	Zanne	A5	NA	NA
Pg. 1	M512		India417	LSU	15	1.81	NA	Zanne-LSU/Zanne-LSU	Zanne	A5	NA	NA
Pg. 1	M492		India418	ITS-1_4	15	3.42	NA	Zanne-ITS/Zanne-ITS	Zanne	B5	NA	NA
Pg. 1	M492		India418	LSU	15	13.17	NA	Zanne-LSU/Zanne-LSU	Zanne	B5	NA	NA
Pg. 1	M21		India419	ITS-1_4	15	35.03	NA	Zanne-ITS/Zanne-ITS	Zanne	C5	NA	NA
Pg. 1	M21		India419	LSU	15	12.23	NA	Zanne-LSU/Zanne-LSU	Zanne	C5	NA	NA
Pg. 1	M61		India420	ITS-1_4	15	33.75	NA	Zanne-ITS/Zanne-ITS	Zanne	D5	NA	NA
Pg. 1	M61		India420	LSU	15	2.2	NA	Zanne-LSU/Zanne-LSU	Zanne	D5	NA	NA
Pg. 1	M466		India421	ITS-1_4	15	2.9	NA	Zanne-ITS/Zanne-ITS	Zanne	E5	NA	NA
Pg. 1	M466		India421	LSU	15	1.61	NA	Zanne-LSU/Zanne-LSU	Zanne	E5	NA	NA
Pg. 1	M716		India422	ITS-1_4	15	2.35	NA	Zanne-ITS/Zanne-ITS	Zanne	F5	NA	NA
Pg. 1	M716		India422	LSU	15	1.63	NA	Zanne-LSU/Zanne-LSU	Zanne	F5	NA	NA
Pg. 1	M269		India423	ITS-1_4	15	2.77	NA	Zanne-ITS/Zanne-ITS	Zanne	G5	NA	NA
Pg. 1	M269		India423	LSU	15	2.16	NA	Zanne-LSU/Zanne-LSU	Zanne	G5	NA	NA
Pg. 1	M676		India424	ITS-1_4	15	11.1	NA	Zanne-ITS/Zanne-ITS	Zanne	H5	NA	NA
Pg. 1	M676		India424	LSU	15	3.52	NA	Zanne-LSU/Zanne-LSU	Zanne	H5	NA	NA
Pg. 1	M660		India425	ITS-1_4	15	6.56	NA	Zanne-ITS/Zanne-ITS	Zanne	A6	NA	NA
Pg. 1	M660		India425	LSU	15	3.15	NA	Zanne-LSU/Zanne-LSU	Zanne	A6	NA	NA
Pg. 1	M265		India426	ITS-1_4	15	24.89	NA	Zanne-ITS/Zanne-ITS	Zanne	B6	NA	NA
Pg. 1	M265		India426	LSU	15	14.32	NA	Zanne-LSU/Zanne-LSU	Zanne	B6	NA	NA
Pg. 1	M201		India427	ITS-1_4	15	33.01	NA	Zanne-ITS/Zanne-ITS	Zanne	C6	NA	NA
Pg. 1	M201		India427	LSU	15	17.49	NA	Zanne-LSU/Zanne-LSU	Zanne	C6	NA	NA
Pg. 1	M712		India428	ITS-1_4	15	28.7	NA	Zanne-ITS/Zanne-ITS	Zanne	D6	NA	NA
Pg. 1	M712		India428	LSU	15	4	NA	Zanne-LSU/Zanne-LSU	Zanne	D6	NA	NA
Pg. 1	M668		India429	ITS-1_4	15	23.33	NA	Zanne-ITS/Zanne-ITS	Zanne	E6	NA	NA
Pg. 1	M668		India429	LSU	15	3.03	NA	Zanne-LSU/Zanne-LSU	Zanne	E6	NA	NA
Pg. 1	M245		India430	ITS-1_4	15	11.23	NA	Zanne-ITS/Zanne-ITS	Zanne	F6	NA	NA
Pg. 1	M245		India430	LSU	15	1.87	NA	Zanne-LSU/Zanne-LSU	Zanne	F6	NA	NA
Pg. 1	M692		India431	ITS-1_4	15	22.6	NA	Zanne-ITS/Zanne-ITS	Zanne	G6	NA	NA
Pg. 1	M692		India431	LSU	15	2.33	NA	Zanne-LSU/Zanne-LSU	Zanne	G6	NA	NA
Pg. 1	M228		India432	ITS-1_4	15	30.6	NA	Zanne-ITS/Zanne-ITS	Zanne	H6	NA	NA
Pg. 1	M228		India432	LSU	15	3.03	NA	Zanne-LSU/Zanne-LSU	Zanne	H6	NA	NA
Pg. 1	M260		Juliett433	ITS-1_4	15	2.42	NA	Zanne-ITS/Zanne-ITS	Zanne	A7	NA	NA
Pg. 1	M260		Juliett433	LSU	15	4.82	NA	Zanne-LSU/Zanne-LSU	Zanne	A7	NA	NA
Pg. 1	M249		Juliett434	ITS-1_4	15	2.78	NA	Zanne-ITS/Zanne-ITS	Zanne	B7	NA	NA
Pg. 1	M249		Juliett434	LSU	15	19.47	NA	Zanne-LSU/Zanne-LSU	Zanne	B7	NA	NA
Pg. 1	M672		Juliett435	ITS-1_4	15	6.64	NA	Zanne-ITS/Zanne-ITS	Zanne	C7	NA	NA
Pg. 1	M672		Juliett435	LSU	15	26.74	NA	Zanne-LSU/Zanne-LSU	Zanne	C7	NA	NA
Pg. 1	M213		Juliett436	ITS-1_4	15	27.18	NA	Zanne-ITS/Zanne-ITS	Zanne	D7	NA	NA
Pg. 1	M213		Juliett436	LSU	15	40.35	NA	Zanne-LSU/Zanne-LSU	Zanne	D7	NA	NA
Pg. 1	M205		Juliett437	ITS-1_4	15	32.33	NA	Zanne-ITS/Zanne-ITS	Zanne	E7	NA	NA
Pg. 1	M205		Juliett437	LSU	15	33.3	NA	Zanne-LSU/Zanne-LSU	Zanne	E7	NA	NA
Pg. 1	M664		Juliett438	ITS-1_4	15	28.15	NA	Zanne-ITS/Zanne-ITS	Zanne	F7	NA	NA
Pg. 1	M664		Juliett438	LSU	15	31.58	NA	Zanne-LSU/Zanne-LSU	Zanne	F7	NA	NA
Pg. 1	M704		Juliett439	ITS-1_4	15	25.74	NA	Zanne-ITS/Zanne-ITS	Zanne	G7	NA	NA
Pg. 1	M704		Juliett439	LSU	15	17.9	NA	Zanne-LSU/Zanne-LSU	Zanne	G7	NA	NA
Pg. 1	M253		Juliett440	ITS-1_4	15	40.9	NA	Zanne-ITS/Zanne-ITS	Zanne	H7	NA	NA
Pg. 1	M253		Juliett440	LSU	15	36.47	NA	Zanne-LSU/Zanne-LSU	Zanne	H7	NA	NA
Pg. 1	M696		Juliett441	ITS-1_4	15	3.58	NA	Zanne-ITS/Zanne-ITS	Zanne	A8	NA	NA
Pg. 1	M696		Juliett441	LSU	15	4.53	NA	Zanne-LSU/Zanne-LSU	Zanne	A8	NA	NA
Pg. 1	M241		Juliett442	ITS-1_4	15	10.52	NA	Zanne-ITS/Zanne-ITS	Zanne	B8	NA	NA
Pg. 1	M241		Juliett442	LSU	15	35.65	NA	Zanne-LSU/Zanne-LSU	Zanne	B8	NA	NA
Pg. 1	M708		Juliett443	ITS-1_4	15	18.26	NA	Zanne-ITS/Zanne-ITS	Zanne	C8	NA	NA
Pg. 1	M708		Juliett443	LSU	15	42.58	NA	Zanne-LSU/Zanne-LSU	Zanne	C8	NA	NA
Pg. 1	M680		Juliett444	ITS-1_4	15	4.8	NA	Zanne-ITS/Zanne-ITS	Zanne	D8	NA	NA
Pg. 1	M680		Juliett444	LSU	15	7.49	NA	Zanne-LSU/Zanne-LSU	Zanne	D8	NA	NA
Pg. 1	M656		Juliett445	ITS-1_4	15	11.61	NA	Zanne-ITS/Zanne-ITS	Zanne	E8	NA	NA
Pg. 1	M656		Juliett445	LSU	15	21.12	NA	Zanne-LSU/Zanne-LSU	Zanne	E8	NA	NA
Pg. 1	M229		Juliett446	ITS-1_4	15	27.82	NA	Zanne-ITS/Zanne-ITS	Zanne	F8	NA	NA
Pg. 1	M229		Juliett446	LSU	15	34.4	NA	Zanne-LSU/Zanne-LSU	Zanne	F8	NA	NA
Pg. 1	M688		Juliett447	ITS-1_4	15	2.29	NA	Zanne-ITS/Zanne-ITS	Zanne	G8	NA	NA
Pg. 1	M688		Juliett447	LSU	15	2.5	NA	Zanne-LSU/Zanne-LSU	Zanne	G8	NA	NA
Pg. 1	M209		Juliett448	ITS-1_4	15	22.84	NA	Zanne-ITS/Zanne-ITS	Zanne	H8	NA	NA
Pg. 1	M209		Juliett448	LSU	15	3.42	NA	Zanne-LSU/Zanne-LSU	Zanne	H8	NA	NA
Pg. 1	M233		Juliett449	ITS-1_4	15	9.1	NA	Zanne-ITS/Zanne-ITS	Zanne	A9	NA	NA
Pg. 1	M233		Juliett449	LSU	15	15.97	NA	Zanne-LSU/Zanne-LSU	Zanne	A9	NA	NA
Pg. 1	M648		Juliett450	ITS-1_4	15	2.05	NA	Zanne-ITS/Zanne-ITS	Zanne	B9	NA	NA
Pg. 1	M648		Juliett450	LSU	15	2.79	NA	Zanne-LSU/Zanne-LSU	Zanne	B9	NA	NA
Pg. 1	M700		Juliett451	ITS-1_4	15	2.27	NA	Zanne-ITS/Zanne-ITS	Zanne	C9	NA	NA
Pg. 1	M700		Juliett451	LSU	15	4.14	NA	Zanne-LSU/Zanne-LSU	Zanne	C9	NA	NA
Pg. 1	M261		Juliett452	ITS-1_4	15	22.09	NA	Zanne-ITS/Zanne-ITS	Zanne	D9	NA	NA
Pg. 1	M261		Juliett452	LSU	15	38.84	NA	Zanne-LSU/Zanne-LSU	Zanne	D9	NA	NA
Pg. 1	M684		Juliett453	ITS-1_4	15	5.68	NA	Zanne-ITS/Zanne-ITS	Zanne	E9	NA	NA
Pg. 1	M684		Juliett453	LSU	15	17.57	NA	Zanne-LSU/Zanne-LSU	Zanne	E9	NA	NA
Pg. 1	M217		Juliett454	ITS-1_4	15	2.18	NA	Zanne-ITS/Zanne-ITS	Zanne	F9	NA	NA
Pg. 1	M217		Juliett454	LSU	15	3.76	NA	Zanne-LSU/Zanne-LSU	Zanne	F9	NA	NA
Pg. 1	M221		Juliett455	ITS-1_4	15	24.23	NA	Zanne-ITS/Zanne-ITS	Zanne	G9	NA	NA
Pg. 1	M221		Juliett455	LSU	15	37.47	NA	Zanne-LSU/Zanne-LSU	Zanne	G9	NA	NA
Pg. 1	M652		Juliett456	ITS-1_4	15	2.08	NA	Zanne-ITS/Zanne-ITS	Zanne	H9	NA	NA
Pg. 1	M652		Juliett456	LSU	15	6.42	NA	Zanne-LSU/Zanne-LSU	Zanne	H9	NA	NA
Pg. 1	M237		Juliett457	ITS-1_4	15	6.99	NA	Zanne-ITS/Zanne-ITS	Zanne	A10	NA	NA
Pg. 1	M237		Juliett457	LSU	15	26.28	NA	Zanne-LSU/Zanne-LSU	Zanne	A10	NA	NA
Pg. 1	M177		Juliett458	ITS-1_4	15	2.12	NA	Zanne-ITS/Zanne-ITS	Zanne	B10	NA	NA
Pg. 1	M177		Juliett458	LSU	15	2.28	NA	Zanne-LSU/Zanne-LSU	Zanne	B10	NA	NA
Pg. 1	M193		Juliett459	ITS-1_4	15	28.14	NA	Zanne-ITS/Zanne-ITS	Zanne	C10	NA	NA
Pg. 1	M193		Juliett459	LSU	15	42.05	NA	Zanne-LSU/Zanne-LSU	Zanne	C10	NA	NA
Pg. 1	M732		Juliett460	ITS-1_4	15	26.46	NA	Zanne-ITS/Zanne-ITS	Zanne	D10	NA	NA
Pg. 1	M732		Juliett460	LSU	15	48.63	NA	Zanne-LSU/Zanne-LSU	Zanne	D10	NA	NA
Pg. 1	M321		Juliett461	ITS-1_4	15	6.73	NA	Zanne-ITS/Zanne-ITS	Zanne	E10	NA	NA
Pg. 1	M321		Juliett461	LSU	15	20.49	NA	Zanne-LSU/Zanne-LSU	Zanne	E10	NA	NA
Pg. 1	M345		Juliett462	ITS-1_4	15	11	NA	Zanne-ITS/Zanne-ITS	Zanne	F10	NA	NA
